timestamp,raw_gaze_position_x,raw_gaze_position_y,calibrated_gaze_position_x,calibrated_gaze_position_y,filtered_gaze_position_x,filtered_gaze_position_y,left_eye_openness,right_eye_openness,tracking_status,status,event,trigger
1757281553281606300,1.907504916191101,-3.1464273929595947,1706.3105392456055,85.71265518665314,1709.0269088745117,101.77574247121811,487.5,269.5,1,1,0,0
1757281553316205000,1.8722436428070068,-3.1252870559692383,1710.6386947631836,72.69969016313553,1709.0269088745117,101.77574247121811,492.5,277.0,1,1,0,0
1757281553353328500,1.6866117715835571,-3.757997989654541,1779.115104675293,52.1211938560009,1709.0269088745117,85.71265518665314,492.0,270.0,1,1,0,0
1757281553387913000,1.756771206855774,-3.2761178016662598,1688.7799072265625,75.81396013498306,1709.0269088745117,85.71265518665314,507.0,277.0,1,1,0,0
1757281553423001200,1.900816559791565,-3.337240695953369,1742.9796981811523,71.73318564891815,1709.0269088745117,75.81396013498306,482.5,275.0,1,1,0,0
1757281553458088900,1.9219743013381958,-3.6054656505584717,1775.2540969848633,57.06341207027435,1709.0269088745117,75.81396013498306,477.5,259.0,1,1,0,0
1757281553493200100,1.41715407371521,-4.381071090698242,1736.015739440918,77.28308111429214,1709.0269088745117,77.28308111429214,501.0,246.5,1,1,0,0
1757281553528794900,1.5646520853042603,-4.136757850646973,1750.0553512573242,98.14577221870422,1736.015739440918,75.81396013498306,479.0,251.5,1,1,0,0
1757281553565900800,1.3216098546981812,-4.410475730895996,1746.1318588256836,82.00818121433258,1736.015739440918,77.28308111429214,459.5,252.0,1,1,0,0
1757281553603017000,1.2417067289352417,-4.732106685638428,1770.4885482788086,112.5847202539444,1736.015739440918,77.28308111429214,467.0,246.5,1,1,0,0
1757281553643239400,1.4027255773544312,-4.302294731140137,1755.4641723632812,93.52078020572662,1746.1318588256836,82.00818121433258,495.0,258.0,1,1,0,0
1757281553679338300,1.3291547298431396,-4.493589401245117,1762.4499893188477,90.77465146780014,1746.1318588256836,82.00818121433258,493.0,237.0,1,1,0,0
1757281553714475200,1.4489481449127197,-4.429350852966309,1790.0984573364258,84.22913074493408,1755.4641723632812,84.22913074493408,482.0,252.5,1,1,0,0
1757281553773111700,1.3887203931808472,-4.471948146820068,1746.8888854980469,85.86407661437988,1746.8888854980469,84.22913074493408,481.0,266.0,1,1,0,0
1757281553809691800,1.4737316370010376,-4.357247352600098,1726.574592590332,130.21847695112228,1746.1318588256836,84.22913074493408,475.0,243.5,1,1,0,0
1757281553846783500,1.3852379322052002,-4.384500980377197,1762.7935409545898,101.65198534727097,1755.4641723632812,84.22913074493408,477.0,241.5,1,1,0,0
1757281553883402500,1.5716906785964966,-3.8321375846862793,1746.6446685791016,62.79982030391693,1746.8888854980469,84.22913074493408,519.0,254.0,1,1,0,0
1757281553920503700,1.4340574741363525,-4.3009867668151855,1777.6288604736328,77.06111490726471,1746.8888854980469,84.22913074493408,491.5,256.0,1,1,0,0
1757281553957640400,1.4322947263717651,-4.173973560333252,1716.9276809692383,85.67376583814621,1746.8888854980469,84.22913074493408,461.5,249.0,1,1,0,0
1757281553994789500,1.570863127708435,-3.8881728649139404,1700.7611846923828,105.04824131727219,1746.8888854980469,84.22913074493408,469.0,252.5,1,1,0,0
1757281554031894100,1.5008795261383057,-4.187572956085205,1796.513900756836,52.26350247859955,1746.8888854980469,84.22913074493408,463.5,290.0,1,1,0,0
1757281554068494400,1.6726404428482056,-3.932835102081299,1769.5049285888672,53.73139634728432,1746.8888854980469,84.22913074493408,450.5,255.5,1,1,0,0
1757281554105588900,1.7834080457687378,-3.917893886566162,1811.535301208496,64.49841096997261,1746.8888854980469,84.22913074493408,469.0,264.5,1,1,0,0
1757281554139187200,1.4276264905929565,-4.120663642883301,1765.4304885864258,35.63742086291313,1765.4304885864258,64.49841096997261,487.0,265.0,1,1,0,0
1757281554178427400,1.4993764162063599,-4.23588228225708,1783.3694458007812,68.16519856452942,1765.4304885864258,68.16519856452942,471.0,254.5,1,1,0,0
1757281554211516100,1.2104253768920898,-4.967148303985596,1803.5393142700195,86.23057633638382,1765.4304885864258,84.22913074493408,467.5,254.5,1,1,0,0
1757281554249116700,1.4246681928634644,-4.680848598480225,1785.7717895507812,76.98315113782883,1765.4304885864258,68.16519856452942,488.0,238.5,1,1,0,0
1757281554281756900,1.9075008630752563,-2.8394556045532227,1543.3059310913086,148.29343020915985,1765.4304885864258,76.98315113782883,452.5,286.0,1,1,0,0
1757281554318462800,2.660524606704712,-1.4910762310028076,1310.5078125,196.86404585838318,1765.4304885864258,84.22913074493408,465.5,303.0,1,1,0,0
1757281554353064300,2.592280149459839,-1.814408779144287,1397.556266784668,150.37304878234863,1765.4304885864258,84.22913074493408,457.0,311.5,1,1,0,0
1757281554388658700,2.6968936920166016,-1.6211698055267334,1347.568016052246,190.98670899868011,1543.3059310913086,148.29343020915985,448.5,334.0,1,1,0,0
1757281554425755900,2.5624778270721436,-1.7765417098999023,1358.5190963745117,201.95171892642975,1397.556266784668,150.37304878234863,450.5,308.0,1,1,0,0
1757281554464879700,2.7164723873138428,-1.52976655960083,1315.4895401000977,201.92339479923248,1397.556266784668,150.37304878234863,437.0,327.0,1,1,0,0
1757281554502048100,2.622066020965576,-1.646481990814209,1354.7988510131836,176.4454561471939,1358.5190963745117,176.4454561471939,443.5,324.0,1,1,0,0
1757281554540663900,2.477083444595337,-1.8720500469207764,1415.884666442871,164.3359100818634,1397.556266784668,164.3359100818634,418.0,330.0,1,1,0,0
1757281554573354000,2.6220204830169678,-1.4395997524261475,1267.7213287353516,204.6568340063095,1358.5190963745117,176.4454561471939,423.5,311.5,1,1,0,0
1757281554761793700,2.161081552505493,-1.3789329528808594,1106.6057968139648,224.13100719451904,1358.5190963745117,176.4454561471939,431.5,313.0,1,1,0,0
1757281554869759000,3.156036615371704,-3.1191561222076416,1262.2933959960938,344.9703919887543,1358.5190963745117,176.4454561471939,472.5,306.5,1,1,0,0
1757281554953448900,3.4176766872406006,-3.1270604133605957,1386.0518646240234,333.550683259964,1358.5190963745117,204.6568340063095,443.0,296.5,1,1,0,0
1757281555023157300,3.1043906211853027,-8.142265319824219,1232.3780822753906,784.1033792495728,1358.5190963745117,224.13100719451904,396.5,283.0,1,1,0,0
1757281555090518800,3.3115155696868896,-8.733057022094727,1249.6458435058594,821.9514298439026,1358.5190963745117,333.550683259964,363.0,265.0,1,1,0,0
1757281555153245400,2.9963531494140625,-9.46416187286377,1162.4827194213867,892.3533010482788,1358.5190963745117,333.550683259964,361.5,252.0,1,1,0,0
1757281555216540700,3.671844720840454,-13.557767868041992,1350.5342102050781,894.3457102775574,1350.5342102050781,784.1033792495728,349.0,224.0,1,1,0,0
1757281555278268000,3.271052122116089,-13.060683250427246,1435.1634979248047,922.1259498596191,1358.5190963745117,821.9514298439026,347.0,268.5,1,1,0,0
1757281555347236400,3.15138840675354,-13.422154426574707,1481.839256286621,907.2548174858093,1358.5190963745117,892.3533010482788,348.5,259.0,1,1,0,0
1757281555418559900,3.6971657276153564,-13.864840507507324,1364.018669128418,873.4690260887146,1358.5190963745117,873.4690260887146,363.5,263.0,1,1,0,0
1757281555492365800,3.411316156387329,-14.173941612243652,1396.530990600586,862.0574927330017,1364.018669128418,862.0574927330017,349.5,262.0,1,1,0,0
1757281555562626100,3.5179810523986816,-14.248200416564941,1401.2236404418945,853.5359859466553,1364.018669128418,873.4690260887146,343.0,257.5,1,1,0,0
1757281555633394000,2.8946168422698975,-14.323142051696777,1521.8231964111328,865.6717157363892,1364.018669128418,865.6717157363892,368.5,245.5,1,1,0,0
1757281555713203100,3.186750650405884,-14.101856231689453,1431.9051361083984,874.7140645980835,1396.530990600586,865.6717157363892,321.0,252.0,1,1,0,0
1757281555793222700,3.488865852355957,-14.137554168701172,1347.7967834472656,864.0224146842957,1364.018669128418,865.6717157363892,344.5,277.0,1,1,0,0
1757281555858422600,3.500767230987549,-14.068703651428223,1341.0998153686523,868.8042998313904,1364.018669128418,865.6717157363892,341.5,252.0,1,1,0,0
1757281555920664700,2.9923369884490967,-13.954188346862793,1417.2663116455078,893.8313698768616,1396.530990600586,865.6717157363892,337.0,252.5,1,1,0,0
1757281555986887900,3.1065621376037598,-13.763545989990234,1358.781967163086,905.2636957168579,1364.018669128418,865.6717157363892,317.0,257.5,1,1,0,0
1757281556049067900,3.166411876678467,-13.968269348144531,1353.7215042114258,889.0051317214966,1364.018669128418,868.8042998313904,333.0,240.5,1,1,0,0
1757281556134502600,3.2196409702301025,-11.342846870422363,1289.4364929199219,984.0511178970337,1364.018669128418,889.0051317214966,344.5,250.5,1,1,0,0
1757281556202837500,2.7677388191223145,-9.455134391784668,1153.4894943237305,931.2530779838562,1358.781967163086,889.0051317214966,341.5,239.0,1,1,0,0
1757281556265688100,2.7810425758361816,-9.35090446472168,1152.5439834594727,921.6067814826965,1353.7215042114258,889.0051317214966,327.5,241.5,1,1,0,0
1757281556336396300,3.3633759021759033,-8.939873695373535,1317.0011901855469,849.4130229949951,1317.0011901855469,889.0051317214966,384.0,254.5,1,1,0,0
1757281556399155000,3.1076908111572266,-9.983736991882324,1162.492561340332,932.4458456039429,1317.0011901855469,889.0051317214966,393.5,253.5,1,1,0,0
1757281556475248600,3.1076908111572266,-9.983736991882324,1162.492561340332,932.4458456039429,1317.0011901855469,889.0051317214966,402.0,243.5,1,1,0,0
1757281556547109100,1.152279257774353,-2.907984495162964,1091.7196655273438,348.4535837173462,1317.0011901855469,889.0051317214966,411.5,245.5,1,1,0,0
1757281556617571000,-1.4032729864120483,-1.2939660549163818,888.4647560119629,205.41706323623657,1162.492561340332,889.0051317214966,466.0,277.5,1,1,0,0
1757281556685858700,-1.5211654901504517,-1.2968206405639648,870.695686340332,206.9595855474472,1162.492561340332,889.0051317214966,484.0,307.0,1,1,0,0
1757281556755263200,-1.934727430343628,-1.5602526664733887,784.416561126709,243.89780402183533,1091.7196655273438,348.4535837173462,492.0,316.0,1,1,0,0
1757281556821973800,-2.2712950706481934,-1.9096989631652832,648.2564735412598,291.7566955089569,888.4647560119629,291.7566955089569,500.0,300.0,1,1,0,0
1757281556891287500,-2.246776819229126,-1.8009984493255615,659.3534660339355,280.1300275325775,870.695686340332,291.7566955089569,502.5,300.5,1,1,0,0
1757281556964576800,-2.304664134979248,-3.1432175636291504,615.724983215332,388.03333282470703,784.416561126709,348.4535837173462,472.5,306.5,1,1,0,0
1757281557036382400,-2.292553424835205,-2.4921340942382812,574.3627738952637,331.16920351982117,659.3534660339355,291.7566955089569,522.5,280.5,1,1,0,0
1757281557106790100,-2.2786672115325928,-2.6563122272491455,559.8492050170898,360.25431632995605,659.3534660339355,331.16920351982117,520.5,301.5,1,1,0,0
1757281557182529300,-2.2786672115325928,-2.6563122272491455,559.8492050170898,360.25431632995605,615.724983215332,348.4535837173462,536.0,310.0,1,1,0,0
1757281557255898300,-2.0625927448272705,-1.7120630741119385,562.1726417541504,249.67468678951263,574.3627738952637,291.7566955089569,489.0,330.0,1,1,0,0
1757281557370800000,-2.11484956741333,-1.12589430809021,763.1895446777344,214.39981877803802,659.3534660339355,331.16920351982117,471.0,338.5,1,1,0,0
1757281557453682200,-2.203618288040161,-1.717829704284668,723.6785888671875,263.6122816801071,615.724983215332,291.7566955089569,506.5,306.5,1,1,0,0
1757281557534017700,-2.1549735069274902,-1.8799042701721191,741.7335319519043,274.1691827774048,659.3534660339355,274.1691827774048,502.5,314.0,1,1,0,0
1757281557657579700,-1.3765076398849487,-1.9092292785644531,859.5807266235352,270.37033796310425,723.6785888671875,274.1691827774048,497.5,300.0,1,1,0,0
1757281557751631400,2.942460298538208,-5.379212379455566,1718.9873886108398,490.06385564804077,723.6785888671875,291.7566955089569,479.0,302.5,1,1,0,0
1757281557821477400,2.916576623916626,-5.376071453094482,1736.6100311279297,485.5570363998413,741.7335319519043,274.1691827774048,488.0,280.0,1,1,0,0
1757281557897760400,3.2054991722106934,-4.9579010009765625,1729.0420532226562,473.6789917945862,859.5807266235352,291.7566955089569,503.5,302.5,1,1,0,0
1757281557969202600,2.24471378326416,-7.623128414154053,1887.2799682617188,665.1671504974365,1718.9873886108398,473.6789917945862,456.5,295.5,1,1,0,0
1757281558048493000,2.254500389099121,-7.674556732177734,1897.291145324707,658.3255863189697,1729.0420532226562,473.6789917945862,462.5,315.5,1,1,0,0
1757281558118770200,1.8941887617111206,-6.604518413543701,1995.1231384277344,546.5112662315369,1729.0420532226562,473.6789917945862,485.5,307.0,1,1,0,0
1757281558187017100,1.9301952123641968,-6.569690227508545,2008.066635131836,556.2643575668335,1887.2799682617188,546.5112662315369,476.5,305.5,1,1,0,0
1757281558258232400,2.4193296432495117,-7.2585015296936035,1947.916259765625,642.1619725227356,1897.291145324707,546.5112662315369,460.0,289.5,1,1,0,0
1757281558325946000,2.342395782470703,-6.316128730773926,1995.2936553955078,554.3844723701477,1947.916259765625,546.5112662315369,479.0,275.5,1,1,0,0
1757281558393213500,2.3127472400665283,-6.530512809753418,2003.5224151611328,575.6771993637085,1947.916259765625,554.3844723701477,466.5,278.5,1,1,0,0
1757281558461529700,2.120643377304077,-6.745543956756592,1958.5885620117188,578.7723183631897,1947.916259765625,554.3844723701477,468.5,292.0,1,1,0,0
1757281558537234000,2.1550405025482178,-8.150053977966309,1887.619400024414,739.8121690750122,1947.916259765625,554.3844723701477,464.0,287.5,1,1,0,0
1757281558611033200,2.068457841873169,-8.11462688446045,1925.8550262451172,735.2105927467346,1947.916259765625,575.6771993637085,481.0,301.0,1,1,0,0
1757281558686327300,2.7227041721343994,-8.187899589538574,1529.2120742797852,704.1804814338684,1947.916259765625,578.7723183631897,465.5,307.0,1,1,0,0
1757281558753588800,2.706151247024536,-7.802923202514648,1547.6252746582031,685.0339508056641,1925.8550262451172,685.0339508056641,452.5,297.0,1,1,0,0
1757281558836975700,2.616318464279175,-7.78309965133667,1549.6572875976562,681.0941290855408,1925.8550262451172,681.0941290855408,455.5,284.0,1,1,0,0
1757281558922379300,2.903404951095581,-6.085951328277588,1570.049057006836,576.1181545257568,1570.049057006836,578.7723183631897,455.0,293.0,1,1,0,0
1757281559000821500,2.9402360916137695,-8.260405540466309,1497.1707916259766,747.0617938041687,1570.049057006836,685.0339508056641,469.5,295.5,1,1,0,0
1757281559075620100,3.0209522247314453,-8.224295616149902,1484.410057067871,746.5975999832153,1570.049057006836,681.0941290855408,470.5,295.5,1,1,0,0
1757281559151643300,2.397979974746704,-9.089090347290039,1471.8802642822266,811.6485285758972,1570.049057006836,685.0339508056641,442.5,266.5,1,1,0,0
1757281559240551400,2.8391692638397217,-14.02799129486084,1483.4780502319336,887.4738264083862,1497.1707916259766,746.5975999832153,371.5,274.0,1,1,0,0
1757281559326617600,2.612061023712158,-14.432062149047852,1521.9406127929688,868.7328457832336,1521.9406127929688,746.5975999832153,347.5,242.0,1,1,0,0
1757281559401401400,2.5363011360168457,-14.3422212600708,1524.224853515625,875.5789160728455,1524.224853515625,811.6485285758972,341.5,242.5,1,1,0,0
1757281559479754600,2.5999596118927,-13.892792701721191,1485.446662902832,907.1110725402832,1497.1707916259766,868.7328457832336,353.0,248.5,1,1,0,0
1757281559545578700,2.8082685470581055,-14.337967872619629,1502.8887176513672,868.9201068878174,1521.9406127929688,868.7328457832336,352.0,240.5,1,1,0,0
1757281559611925000,2.7130143642425537,-14.323822975158691,1506.148681640625,873.2222199440002,1506.148681640625,868.9201068878174,345.0,247.5,1,1,0,0
1757281559688193900,2.6860668659210205,-14.042889595031738,1480.8456802368164,893.9805221557617,1497.1707916259766,868.9201068878174,332.0,274.5,1,1,0,0
1757281559848213200,1.9553693532943726,-9.086527824401855,1609.8359298706055,840.9282088279724,1521.9406127929688,868.7328457832336,344.0,221.0,1,1,0,0
1757281559892352300,2.42716908454895,-2.721778154373169,1298.6552810668945,328.12976717948914,1506.148681640625,868.9201068878174,403.0,259.5,1,1,0,0
1757281559936530600,2.606264352798462,-2.833685874938965,1228.6130905151367,375.5259132385254,1497.1707916259766,868.7328457832336,386.5,259.0,1,1,0,0
1757281559978179500,2.606264352798462,-2.833685874938965,1228.6130905151367,375.5259132385254,1497.1707916259766,840.9282088279724,392.0,260.0,1,1,0,0
1757281560024100500,2.481393814086914,-2.812436103820801,1180.1201248168945,379.69194173812866,1298.6552810668945,379.69194173812866,416.5,268.5,1,1,0,0
1757281560071301600,2.605668067932129,-2.424327850341797,1210.627670288086,347.65262246131897,1228.6130905151367,379.69194173812866,426.5,261.5,1,1,0,0
1757281560117469800,2.511855363845825,-2.585991621017456,1207.053337097168,358.12904119491577,1228.6130905151367,379.69194173812866,437.5,247.5,1,1,0,0
1757281560159204100,2.4971210956573486,-2.4347457885742188,1199.1089630126953,344.1383385658264,1210.627670288086,379.69194173812866,425.0,265.0,1,1,0,0
1757281560201875700,2.441147565841675,-2.384251832962036,1172.5884246826172,339.2777895927429,1210.627670288086,358.12904119491577,400.5,269.0,1,1,0,0
1757281560240659900,2.5136005878448486,-2.3027119636535645,1180.3660583496094,333.9779269695282,1207.053337097168,358.12904119491577,393.5,251.5,1,1,0,0
1757281560281846300,2.6071064472198486,-2.40938663482666,1258.267478942871,313.26040506362915,1210.627670288086,344.1383385658264,371.5,229.5,1,1,0,0
1757281560322986300,2.1301217079162598,-2.1578426361083984,1472.6445007324219,162.6495462656021,1210.627670288086,339.2777895927429,358.5,229.5,1,1,0,0
1757281560361707700,2.126633405685425,-2.2670555114746094,1467.0568084716797,160.06406843662262,1210.627670288086,333.9779269695282,379.0,225.0,1,1,0,0
1757281560401837200,2.1147115230560303,-2.282226085662842,1478.9586639404297,160.4899924993515,1258.267478942871,313.26040506362915,364.5,233.5,1,1,0,0
1757281560440999600,2.0262744426727295,-2.8674864768981934,1510.3606796264648,123.96514534950256,1467.0568084716797,162.6495462656021,402.5,252.5,1,1,0,0
1757281560484675800,2.4572856426239014,-2.305586814880371,1458.9454650878906,115.10304898023605,1458.9454650878906,160.4899924993515,437.5,328.5,1,1,0,0
1757281560526839000,2.330980062484741,-2.5254969596862793,1458.2321548461914,149.74059998989105,1458.2321548461914,160.4899924993515,431.5,298.0,1,1,0,0
1757281560566541300,2.464230537414551,-1.9101955890655518,1412.6684188842773,181.70519828796387,1458.9454650878906,162.6495462656021,442.0,304.5,1,1,0,0
1757281560607672500,2.4749786853790283,-1.9874281883239746,1417.068099975586,176.6394603252411,1458.2321548461914,160.4899924993515,440.0,302.5,1,1,0,0
1757281560646777300,2.6566789150238037,-1.900951623916626,1423.8492965698242,146.34098052978516,1458.2321548461914,160.4899924993515,434.5,327.5,1,1,0,0
1757281560687429500,2.2131268978118896,-1.4557814598083496,1308.3681106567383,95.93254745006561,1423.8492965698242,160.4899924993515,409.5,259.5,1,1,0,0
1757281560724539600,2.2797515392303467,-1.6080322265625,1335.080223083496,99.92124438285828,1423.8492965698242,160.4899924993515,405.0,266.5,1,1,0,0
1757281560765702500,-1.2739994525909424,-1.8147180080413818,240.76266288757324,89.5275691151619,1423.8492965698242,146.34098052978516,449.5,262.0,1,1,0,0
1757281560805804900,-0.880753755569458,-2.1258201599121094,176.90118312835693,66.46151036024094,1335.080223083496,99.92124438285828,465.5,252.0,1,1,0,0
1757281560846916400,-0.9566853642463684,-1.984046220779419,186.40153884887695,75.35568863153458,1335.080223083496,99.92124438285828,453.0,250.0,1,1,0,0
1757281560886649000,-1.194043517112732,-1.8117575645446777,259.01392936706543,64.68046590685844,259.01392936706543,89.5275691151619,473.5,285.0,1,1,0,0
1757281560925764400,-0.9504244923591614,-2.125880002975464,199.54630851745605,57.58454382419586,259.01392936706543,75.35568863153458,481.0,270.5,1,1,0,0
1757281560963548500,-1.0388933420181274,-2.1341657638549805,212.0725679397583,59.6603000164032,259.01392936706543,75.35568863153458,514.5,283.5,1,1,0,0
1757281561020694600,-0.6956068277359009,-2.320895195007324,189.4105625152588,47.34289348125458,259.01392936706543,64.68046590685844,485.0,281.0,1,1,0,0
1757281561069367300,-0.8606874942779541,-2.1516377925872803,202.77448654174805,52.05857902765274,212.0725679397583,59.6603000164032,485.5,288.5,1,1,0,0
1757281561107471100,-0.847922682762146,-2.1941909790039062,205.3781032562256,49.731228947639465,212.0725679397583,59.6603000164032,492.0,285.0,1,1,0,0
1757281561142574900,-1.1601160764694214,-1.83217453956604,256.37563705444336,66.26035273075104,256.37563705444336,64.68046590685844,484.0,274.5,1,1,0,0
1757281561181752200,-0.9653099179267883,-2.018684148788452,199.03289794921875,68.26945871114731,212.0725679397583,59.6603000164032,501.5,270.0,1,1,0,0
1757281561219334000,-0.9719728827476501,-1.9969751834869385,196.37858390808105,71.78922235965729,212.0725679397583,64.68046590685844,492.5,267.0,1,1,0,0
1757281561260582000,-0.7463287115097046,-2.319265365600586,204.99544143676758,45.883714109659195,212.0725679397583,64.68046590685844,480.5,273.5,1,1,0,0
1757281561300696300,-0.9151482582092285,-1.977165699005127,238.2107448577881,51.97418197989464,212.0725679397583,59.6603000164032,501.0,330.0,1,1,0,0
1757281561336312200,-0.8101553916931152,-2.1656391620635986,200.1485252380371,48.60347405076027,212.0725679397583,59.6603000164032,509.5,280.0,1,1,0,0
1757281561373945700,-1.0576211214065552,-1.958178997039795,218.89300346374512,73.41937243938446,212.0725679397583,64.68046590685844,498.0,292.0,1,1,0,0
1757281561411109300,-0.8652653694152832,-2.1324851512908936,176.98410987854004,69.17543649673462,212.0725679397583,59.6603000164032,477.5,316.0,1,1,0,0
1757281561450710500,-0.7981562614440918,-2.117265462875366,173.33191394805908,59.33247238397598,212.0725679397583,59.6603000164032,478.0,287.0,1,1,0,0
1757281561488887900,-2.205578565597534,-1.3613052368164062,764.498462677002,221.41068398952484,212.0725679397583,64.68046590685844,415.5,258.0,1,1,0,0
1757281561528995600,2.391914129257202,-5.676835060119629,1180.2727890014648,650.4036498069763,212.0725679397583,64.68046590685844,391.0,248.5,1,1,0,0
1757281561566664700,1.225472092628479,-8.2124605178833,1507.2379302978516,838.7122964859009,212.0725679397583,64.68046590685844,363.5,221.0,1,1,0,0
1757281561613344200,0.37715357542037964,-10.3486909866333,1682.0019149780273,993.2236289978027,764.498462677002,221.41068398952484,350.5,211.0,1,1,0,0
1757281561663560400,0.5532525777816772,-10.374463081359863,1671.0742950439453,996.0942149162292,1180.2727890014648,650.4036498069763,371.0,215.5,1,1,0,0
1757281561703690700,0.4903220534324646,-10.258209228515625,1662.7535247802734,993.868260383606,1507.2379302978516,838.7122964859009,362.5,205.0,1,1,0,0
1757281561740788400,0.5704027414321899,-9.839970588684082,1638.094367980957,939.269642829895,1638.094367980957,939.269642829895,368.5,225.0,1,1,0,0
1757281561776907100,0.1757170408964157,-8.773909568786621,1743.1625747680664,776.6003823280334,1638.094367980957,776.6003823280334,366.5,223.0,1,1,0,0
1757281561816013300,0.1750296801328659,-8.870192527770996,1764.8303604125977,797.6828670501709,1638.094367980957,838.7122964859009,366.5,214.5,1,1,0,0
1757281561852884000,1.5378167629241943,-4.502107620239258,1632.2407150268555,232.77718842029572,1638.094367980957,797.6828670501709,372.5,222.0,1,1,0,0
1757281561891024200,1.8202141523361206,-3.7413597106933594,1532.5475692749023,233.28613758087158,1638.094367980957,776.6003823280334,391.5,241.5,1,1,0,0
1757281561930647700,1.7153501510620117,-3.691498279571533,1536.229133605957,234.11167323589325,1638.094367980957,776.6003823280334,381.5,234.0,1,1,0,0
1757281561969253900,1.7766265869140625,-3.5660080909729004,1512.011947631836,231.36832058429718,1632.2407150268555,234.11167323589325,413.0,246.0,1,1,0,0
1757281562006396700,1.9280328750610352,-3.3702473640441895,1471.8474197387695,265.3660601377487,1536.229133605957,265.3660601377487,417.0,255.0,1,1,0,0
1757281562044530600,1.9207288026809692,-3.4927263259887695,1481.5482330322266,283.07329058647156,1536.229133605957,283.07329058647156,423.5,240.0,1,1,0,0
1757281562084233000,0.9512888789176941,-6.390241622924805,1671.5422439575195,410.65555572509766,1632.2407150268555,265.3660601377487,431.0,223.0,1,1,0,0
1757281562123354600,1.1605501174926758,-6.816751003265381,1591.090965270996,522.2067832946777,1536.229133605957,283.07329058647156,457.0,267.5,1,1,0,0
1757281562160986700,1.031090259552002,-7.109992027282715,1595.171012878418,542.4368405342102,1591.090965270996,283.07329058647156,443.0,222.5,1,1,0,0
1757281562197588500,1.0428069829940796,-6.793069362640381,1607.9965209960938,532.9943811893463,1607.9965209960938,410.65555572509766,411.0,235.5,1,1,0,0
1757281562235702100,1.0591731071472168,-6.888288497924805,1579.2539978027344,542.4033665657043,1579.2539978027344,522.2067832946777,418.0,217.5,1,1,0,0
1757281562275305400,0.8514766097068787,-7.312304973602295,1623.6713790893555,567.6711273193359,1595.171012878418,532.9943811893463,392.0,236.5,1,1,0,0
1757281562318429200,0.24524728953838348,-9.618300437927246,1718.7079238891602,878.5805654525757,1607.9965209960938,532.9943811893463,401.0,225.5,1,1,0,0
1757281562367570200,0.3454135060310364,-11.253982543945312,1709.4446182250977,1023.4214615821838,1607.9965209960938,542.4033665657043,358.5,228.0,1,1,0,0
1757281562404774100,0.3069431185722351,-11.517218589782715,1722.0470809936523,1024.3663930892944,1623.6713790893555,567.6711273193359,330.0,178.5,1,1,0,0
1757281562440852800,0.33586788177490234,-12.3148832321167,1756.4191818237305,1018.7862181663513,1709.4446182250977,878.5805654525757,343.0,204.0,1,1,0,0
1757281562480455700,0.389071524143219,-11.932038307189941,1763.2634353637695,1027.5512480735779,1709.4446182250977,1018.7862181663513,336.0,212.0,1,1,0,0
1757281562519067300,0.5151734352111816,-11.582576751708984,1743.4485626220703,1028.573362827301,1722.0470809936523,1018.7862181663513,344.5,212.0,1,1,0,0
1757281562557212800,0.29821622371673584,-12.373024940490723,1757.658348083496,1022.1069002151489,1743.4485626220703,1018.7862181663513,344.5,204.5,1,1,0,0
1757281562594505700,0.42249321937561035,-12.25125503540039,1763.7214279174805,1023.5861277580261,1743.4485626220703,1022.1069002151489,342.0,215.5,1,1,0,0
1757281562634628500,0.39866966009140015,-11.320342063903809,1707.5443267822266,1008.3163976669312,1722.0470809936523,1018.7862181663513,364.5,221.0,1,1,0,0
1757281562673358600,0.2965247631072998,-11.682307243347168,1758.0094528198242,1021.0629630088806,1743.4485626220703,1021.0629630088806,346.5,219.5,1,1,0,0
1757281562711508700,0.34799546003341675,-12.115931510925293,1774.6000671386719,1026.285674571991,1743.4485626220703,1022.1069002151489,373.0,217.5,1,1,0,0
1757281562747103500,0.21482954919338226,-12.392844200134277,1805.4551696777344,1020.7859659194946,1743.4485626220703,1020.7859659194946,331.0,204.0,1,1,0,0
1757281562785729900,0.13166825473308563,-12.39665699005127,1787.2464752197266,1022.7217268943787,1758.0094528198242,1021.0629630088806,351.0,216.0,1,1,0,0
1757281562822848500,0.43610554933547974,-12.254530906677246,1772.3529052734375,1020.8498239517212,1772.3529052734375,1021.0629630088806,345.0,190.0,1,1,0,0
1757281562860448800,0.45382583141326904,-12.339019775390625,1772.5683975219727,1018.5471367835999,1772.3529052734375,1020.7859659194946,351.5,202.5,1,1,0,0
1757281562899550900,1.027752161026001,-10.776362419128418,1546.3393020629883,1033.9920258522034,1758.0094528198242,1021.0629630088806,304.5,207.5,1,1,0,0
1757281562941178000,1.9299343824386597,-8.471854209899902,1075.378761291504,923.0903220176697,1772.3529052734375,1020.8498239517212,325.0,255.5,1,1,0,0
1757281562978314800,2.0323004722595215,-8.767239570617676,1090.6618881225586,939.2648148536682,1758.0094528198242,1020.7859659194946,343.0,225.0,1,1,0,0
1757281563036674300,0.09118743240833282,-1.752671480178833,977.1407318115234,256.47782027721405,1546.3393020629883,1020.7859659194946,331.0,231.5,1,1,0,0
1757281563075288600,-0.46288466453552246,-1.0959508419036865,920.3786087036133,158.20383310317993,1090.6618881225586,939.2648148536682,354.5,269.5,1,1,0,0
